PID	TID	Johnson_B	Johnson_V	Johnson_R	SDSS_u	SDSS_g	SDSS_r	SDSS_i	SDSS_z
392	5020	n	n	n	n	n	n	n	n
392	5079	n	n	n	n	n	n	n	n
392	5431	n	n	n	n	n	n	n	n
392	5490	n	n	n	n	n	n	n	n
392	5643	n	n	n	n	n	n	n	n
392	5747	n	n	n	n	n	n	n	n
392	5775	n	n	n	n	n	n	n	n
392	5840	n	n	n	n	n	n	n	n
392	5997	n	n	n	n	n	n	n	n
392	6093	n	n	n	n	n	n	n	n
392	6138	n	n	n	n	n	n	n	n
392	6193	n	n	n	n	n	n	n	n
392	6264	n	n	n	n	n	n	n	n
392	6393	n	n	n	n	n	n	n	n
392	6403	n	n	n	n	n	n	n	n
392	6440	n	n	n	n	n	n	n	n
392	6449	n	n	n	n	n	n	n	n
392	6572	n	n	n	n	n	n	n	n
392	6664	n	n	n	n	n	n	n	n
392	6667	n	n	n	n	n	n	n	n
392	6714	n	n	n	n	n	n	n	n
392	6738	n	n	n	n	n	n	n	n
392	7172	n	n	n	n	n	n	n	n
392	7339	n	n	n	n	n	n	n	n
392	7421	n	n	n	n	n	n	n	n
392	7437	n	n	n	n	n	n	n	n
392	7527	n	n	n	n	n	n	n	n
392	7633	n	n	n	n	n	n	n	n
392	7673	n	n	n	n	n	n	n	n
392	7690	n	n	n	n	n	n	n	n
392	8216	n	n	n	n	n	n	n	n
392	8248	n	n	n	n	n	n	n	n
392	8325	n	n	n	n	n	n	n	n
392	8376	n	n	n	n	n	n	n	n
392	8561	n	n	n	n	n	n	n	n
392	8573	n	n	n	n	n	n	n	n
392	8588	n	n	n	n	n	n	n	n
392	8735	n	n	n	n	n	n	n	n
392	8767	n	n	n	n	n	n	n	n
392	8982	n	n	n	n	n	n	n	n
392	9039	n	n	n	n	n	n	n	n
392	9156	n	n	n	n	n	n	n	n
392	9350	n	n	n	n	n	n	n	n
392	9370	n	n	n	n	n	n	n	n
392	9381	n	n	n	n	n	n	n	n
392	9423	n	n	n	n	n	n	n	n
392	9487	n	n	n	n	n	n	n	n
392	9596	n	n	n	n	n	n	n	n
392	9616	n	n	n	n	n	n	n	n
392	9898	n	n	n	n	n	n	n	n
392	9899	n	n	n	n	n	n	n	n
392	9939	n	n	n	n	n	n	n	n
392	9966	n	n	n	n	n	n	n	n
393	117	y	n	y	n	y	y	n	n
393	145	y	n	y	n	y	n	n	n
393	465	y	n	n	n	y	n	n	n
393	546	y	n	n	n	n	n	n	n
393	569	y	n	n	n	n	n	n	n
393	681	y	n	n	n	n	n	n	n
393	829	n	n	n	n	n	n	n	n
393	947	n	n	n	n	n	n	n	n
393	980	n	n	n	n	n	n	n	n
393	982	n	n	n	n	n	n	n	n
393	1077	n	n	n	n	n	n	n	n
393	1110	n	n	n	n	n	n	n	n
393	1141	n	n	n	n	n	n	n	n
393	1184	n	n	n	n	n	n	n	n
393	1283	n	n	n	n	n	n	n	n
393	1294	n	n	n	n	n	n	n	n
393	1644	n	n	n	n	n	n	n	n
393	1716	n	n	n	n	n	n	n	n
393	1762	n	n	n	n	n	n	n	n
393	1820	n	n	n	n	n	n	n	n
393	1841	n	n	n	n	n	n	n	n
393	1875	n	n	n	n	n	n	n	n
393	1902	n	n	n	n	n	n	n	n
393	1915	n	n	n	n	n	n	n	n
393	2129	n	n	n	n	n	n	n	n
393	2314	n	n	n	n	n	n	n	n
393	2324	n	n	n	n	n	n	n	n
393	2382	n	n	n	n	n	n	n	n
393	2516	n	n	n	n	n	n	n	n
393	2712	n	n	n	n	n	n	n	n
393	2726	n	n	n	n	n	n	n	n
393	2908	n	n	n	n	n	n	n	n
393	2974	n	n	n	n	n	n	n	n
393	2991	n	n	n	n	n	n	n	n
393	3069	n	n	n	n	n	n	n	n
393	3170	n	n	n	n	n	n	n	n
393	3398	n	n	n	n	n	n	n	n
393	3496	n	n	n	n	n	n	n	n
393	3504	n	n	n	n	n	n	n	n
393	3540	n	n	n	n	n	n	n	n
393	3577	n	n	n	n	n	n	n	n
393	3609	n	n	n	n	n	n	n	n
393	3699	n	n	n	n	n	n	n	n
393	3779	n	n	n	n	n	n	n	n
393	3874	n	n	n	n	n	n	n	n
393	3889	n	n	n	n	n	n	n	n
393	3894	n	n	n	n	n	n	n	n
393	3897	n	n	n	n	n	n	n	n
393	4039	n	n	n	n	n	n	n	n
393	4079	n	n	n	n	n	n	n	n
393	4101	n	n	n	n	n	n	n	n
393	4237	n	n	n	n	n	n	n	n
393	4326	n	n	n	n	n	n	n	n
393	4424	n	n	n	n	n	n	n	n
393	4473	n	n	n	n	n	n	n	n
393	4667	n	n	n	n	n	n	n	n
393	4770	n	n	n	n	n	n	n	n
393	4780	n	n	n	n	n	n	n	n
393	4865	n	n	n	n	n	n	n	n
393	4928	n	n	n	n	n	n	n	n
393	5036	n	n	n	n	n	n	n	n
393	5095	n	n	n	n	n	n	n	n
393	5131	n	n	n	n	n	n	n	n
393	5154	n	n	n	n	n	n	n	n
393	5274	n	n	n	n	n	n	n	n
393	5398	n	n	n	n	n	n	n	n
393	5401	n	n	n	n	n	n	n	n
393	5433	n	n	n	n	n	n	n	n
393	5500	n	n	n	n	n	n	n	n
393	5615	n	n	n	n	n	n	n	n
393	5662	n	n	n	n	n	n	n	n
393	5723	n	n	n	n	n	n	n	n
393	5813	n	n	n	n	n	n	n	n
393	5862	n	n	n	n	n	n	n	n
393	5944	n	n	n	n	n	n	n	n
393	6066	n	n	n	n	n	n	n	n
393	6075	n	n	n	n	n	n	n	n
393	6111	n	n	n	n	n	n	n	n
393	6333	n	n	n	n	n	n	n	n
393	6543	n	n	n	n	n	n	n	n
393	6585	n	n	n	n	n	n	n	n
393	6617	n	n	n	n	n	n	n	n
393	6797	n	n	n	n	n	n	n	n
393	6832	n	n	n	n	n	n	n	n
393	6851	n	n	n	n	n	n	n	n
393	6868	n	n	n	n	n	n	n	n
393	6887	n	n	n	n	n	n	n	n
393	6992	n	n	n	n	n	n	n	n
393	7072	n	n	n	n	n	n	n	n
393	7104	n	n	n	n	n	n	n	n
393	7162	n	n	n	n	n	n	n	n
393	7257	n	n	n	n	n	n	n	n
393	7374	n	n	n	n	n	n	n	n
393	7483	n	n	n	n	n	n	n	n
393	7648	n	n	n	n	n	n	n	n
393	7688	n	n	n	n	n	n	n	n
393	7718	n	n	n	n	n	n	n	n
393	7756	n	n	n	n	n	n	n	n
393	7865	n	n	n	n	n	n	n	n
393	7908	n	n	n	n	n	n	n	n
393	7962	n	n	n	n	n	n	n	n
393	8012	n	n	n	n	n	n	n	n
393	8060	n	n	n	n	n	n	n	n
393	8108	n	n	n	n	n	n	n	n
393	8148	n	n	n	n	n	n	n	n
393	8208	n	n	n	n	n	n	n	n
393	8262	n	n	n	n	n	n	n	n
393	8350	n	n	n	n	n	n	n	n
393	8658	n	n	n	n	n	n	n	n
393	8848	n	n	n	n	n	n	n	n
393	9203	n	n	n	n	n	n	n	n
393	9261	n	n	n	n	n	n	n	n
393	9272	n	n	n	n	n	n	n	n
393	9276	n	n	n	n	n	n	n	n
393	9590	n	n	n	n	n	n	n	n
393	9672	n	n	n	n	n	n	n	n
393	9751	n	n	n	n	n	n	n	n
393	9752	n	n	n	n	n	n	n	n
394	86	y	y	y	y	n	n	y	n
394	136	n	y	y	n	n	n	y	n
394	230	n	y	y	n	n	n	n	n
394	271	n	y	y	n	n	n	n	n
394	404	n	y	n	n	n	n	n	n
394	439	n	y	n	n	n	n	n	n
394	578	n	y	n	n	n	n	n	n
394	858	n	y	n	n	n	n	n	n
394	1019	n	y	n	n	n	n	n	n
394	1099	n	y	n	n	n	n	n	n
394	1120	n	y	n	n	n	n	n	n
394	1363	n	y	n	n	n	n	n	n
394	1382	n	n	n	n	n	n	n	n
394	1468	n	n	n	n	n	n	n	n
394	1499	n	n	n	n	n	n	n	n
394	1503	n	n	n	n	n	n	n	n
394	1505	n	n	n	n	n	n	n	n
394	1663	n	n	n	n	n	n	n	n
394	1691	n	n	n	n	n	n	n	n
394	1824	n	n	n	n	n	n	n	n
394	1872	n	n	n	n	n	n	n	n
394	1892	n	n	n	n	n	n	n	n
394	1903	n	n	n	n	n	n	n	n
394	2102	n	n	n	n	n	n	n	n
394	2208	n	n	n	n	n	n	n	n
394	2249	n	n	n	n	n	n	n	n
394	2345	n	n	n	n	n	n	n	n
394	2428	n	n	n	n	n	n	n	n
394	2465	n	n	n	n	n	n	n	n
394	2495	n	n	n	n	n	n	n	n
394	2553	n	n	n	n	n	n	n	n
394	2623	n	n	n	n	n	n	n	n
394	2755	n	n	n	n	n	n	n	n
394	2767	n	n	n	n	n	n	n	n
394	2784	n	n	n	n	n	n	n	n
394	2857	n	n	n	n	n	n	n	n
394	3069	n	n	n	n	n	n	n	n
394	3081	n	n	n	n	n	n	n	n
394	3306	n	n	n	n	n	n	n	n
394	3498	n	n	n	n	n	n	n	n
394	3572	n	n	n	n	n	n	n	n
394	3576	n	n	n	n	n	n	n	n
394	3676	n	n	n	n	n	n	n	n
394	3695	n	n	n	n	n	n	n	n
394	3717	n	n	n	n	n	n	n	n
394	3734	n	n	n	n	n	n	n	n
394	3905	n	n	n	n	n	n	n	n
394	3911	n	n	n	n	n	n	n	n
394	3993	n	n	n	n	n	n	n	n
394	4114	n	n	n	n	n	n	n	n
394	4273	n	n	n	n	n	n	n	n
394	4463	n	n	n	n	n	n	n	n
394	4528	n	n	n	n	n	n	n	n
394	4657	n	n	n	n	n	n	n	n
394	4669	n	n	n	n	n	n	n	n
394	4723	n	n	n	n	n	n	n	n
394	4846	n	n	n	n	n	n	n	n
394	5108	n	n	n	n	n	n	n	n
394	5121	n	n	n	n	n	n	n	n
394	5284	n	n	n	n	n	n	n	n
394	5290	n	n	n	n	n	n	n	n
394	5330	n	n	n	n	n	n	n	n
394	5668	n	n	n	n	n	n	n	n
394	5796	n	n	n	n	n	n	n	n
394	5861	n	n	n	n	n	n	n	n
394	5900	n	n	n	n	n	n	n	n
394	5966	n	n	n	n	n	n	n	n
394	5972	n	n	n	n	n	n	n	n
394	6462	n	n	n	n	n	n	n	n
394	6543	n	n	n	n	n	n	n	n
394	6633	n	n	n	n	n	n	n	n
394	6703	n	n	n	n	n	n	n	n
394	6821	n	n	n	n	n	n	n	n
394	6875	n	n	n	n	n	n	n	n
394	6933	n	n	n	n	n	n	n	n
394	7053	n	n	n	n	n	n	n	n
394	7299	n	n	n	n	n	n	n	n
394	7300	n	n	n	n	n	n	n	n
394	7432	n	n	n	n	n	n	n	n
394	7439	n	n	n	n	n	n	n	n
394	7440	n	n	n	n	n	n	n	n
394	7721	n	n	n	n	n	n	n	n
394	7726	n	n	n	n	n	n	n	n
394	8058	n	n	n	n	n	n	n	n
394	8095	n	n	n	n	n	n	n	n
394	8151	n	n	n	n	n	n	n	n
394	8213	n	n	n	n	n	n	n	n
394	8261	n	n	n	n	n	n	n	n
394	8265	n	n	n	n	n	n	n	n
394	8274	n	n	n	n	n	n	n	n
394	8363	n	n	n	n	n	n	n	n
394	8547	n	n	n	n	n	n	n	n
394	8558	n	n	n	n	n	n	n	n
394	8617	n	n	n	n	n	n	n	n
394	8658	n	n	n	n	n	n	n	n
394	8744	n	n	n	n	n	n	n	n
394	8754	n	n	n	n	n	n	n	n
394	8767	n	n	n	n	n	n	n	n
394	8819	n	n	n	n	n	n	n	n
394	9032	n	n	n	n	n	n	n	n
394	9102	n	n	n	n	n	n	n	n
394	9184	n	n	n	n	n	n	n	n
394	9247	n	n	n	n	n	n	n	n
394	9477	n	n	n	n	n	n	n	n
394	9646	n	n	n	n	n	n	n	n
394	9656	n	n	n	n	n	n	n	n
394	9736	n	n	n	n	n	n	n	n
394	9843	n	n	n	n	n	n	n	n
394	9933	n	n	n	n	n	n	n	n
395	14	n	n	y	y	y	y	y	n
395	52	n	n	n	y	y	y	y	n
395	61	n	n	n	n	y	y	y	n
395	411	n	n	n	n	y	y	n	n
395	567	n	n	n	n	y	y	n	n
395	749	n	n	n	n	y	y	n	n
395	793	n	n	n	n	y	y	n	n
395	1004	n	n	n	n	y	n	n	n
395	1023	n	n	n	n	y	n	n	n
395	1081	n	n	n	n	y	n	n	n
395	1170	n	n	n	n	y	n	n	n
395	1179	n	n	n	n	y	n	n	n
395	1461	n	n	n	n	y	n	n	n
395	1504	n	n	n	n	y	n	n	n
395	1584	n	n	n	n	y	n	n	n
395	1628	n	n	n	n	y	n	n	n
395	1708	n	n	n	n	y	n	n	n
395	1791	n	n	n	n	y	n	n	n
395	1895	n	n	n	n	y	n	n	n
395	2021	n	n	n	n	y	n	n	n
395	2494	n	n	n	n	y	n	n	n
395	2568	n	n	n	n	n	n	n	n
395	2621	n	n	n	n	n	n	n	n
395	2664	n	n	n	n	n	n	n	n
395	2687	n	n	n	n	n	n	n	n
395	2689	n	n	n	n	n	n	n	n
395	2696	n	n	n	n	n	n	n	n
395	2793	n	n	n	n	n	n	n	n
395	2817	n	n	n	n	n	n	n	n
395	2931	n	n	n	n	n	n	n	n
395	2989	n	n	n	n	n	n	n	n
395	3167	n	n	n	n	n	n	n	n
395	3460	n	n	n	n	n	n	n	n
395	3596	n	n	n	n	n	n	n	n
395	3601	n	n	n	n	n	n	n	n
395	3623	n	n	n	n	n	n	n	n
395	3705	n	n	n	n	n	n	n	n
395	3912	n	n	n	n	n	n	n	n
395	3920	n	n	n	n	n	n	n	n
395	3956	n	n	n	n	n	n	n	n
395	3959	n	n	n	n	n	n	n	n
395	3986	n	n	n	n	n	n	n	n
395	4113	n	n	n	n	n	n	n	n
395	4133	n	n	n	n	n	n	n	n
395	4157	n	n	n	n	n	n	n	n
395	4353	n	n	n	n	n	n	n	n
395	4390	n	n	n	n	n	n	n	n
395	4578	n	n	n	n	n	n	n	n
395	4661	n	n	n	n	n	n	n	n
395	4702	n	n	n	n	n	n	n	n
395	4761	n	n	n	n	n	n	n	n
395	4782	n	n	n	n	n	n	n	n
395	4879	n	n	n	n	n	n	n	n
395	5014	n	n	n	n	n	n	n	n
395	5018	n	n	n	n	n	n	n	n
395	5083	n	n	n	n	n	n	n	n
395	5178	n	n	n	n	n	n	n	n
395	5192	n	n	n	n	n	n	n	n
395	5369	n	n	n	n	n	n	n	n
395	5387	n	n	n	n	n	n	n	n
395	5542	n	n	n	n	n	n	n	n
395	5667	n	n	n	n	n	n	n	n
395	5829	n	n	n	n	n	n	n	n
395	5981	n	n	n	n	n	n	n	n
395	6038	n	n	n	n	n	n	n	n
395	6097	n	n	n	n	n	n	n	n
395	6124	n	n	n	n	n	n	n	n
395	6143	n	n	n	n	n	n	n	n
395	6167	n	n	n	n	n	n	n	n
395	6259	n	n	n	n	n	n	n	n
395	6597	n	n	n	n	n	n	n	n
395	6653	n	n	n	n	n	n	n	n
395	6915	n	n	n	n	n	n	n	n
395	6964	n	n	n	n	n	n	n	n
395	7084	n	n	n	n	n	n	n	n
395	7334	n	n	n	n	n	n	n	n
395	7578	n	n	n	n	n	n	n	n
395	7827	n	n	n	n	n	n	n	n
395	7927	n	n	n	n	n	n	n	n
395	7998	n	n	n	n	n	n	n	n
395	8072	n	n	n	n	n	n	n	n
395	8106	n	n	n	n	n	n	n	n
395	8201	n	n	n	n	n	n	n	n
395	8286	n	n	n	n	n	n	n	n
395	8428	n	n	n	n	n	n	n	n
395	8586	n	n	n	n	n	n	n	n
395	8800	n	n	n	n	n	n	n	n
395	8888	n	n	n	n	n	n	n	n
395	8916	n	n	n	n	n	n	n	n
395	9028	n	n	n	n	n	n	n	n
395	9268	n	n	n	n	n	n	n	n
395	9278	n	n	n	n	n	n	n	n
395	9345	n	n	n	n	n	n	n	n
395	9493	n	n	n	n	n	n	n	n
395	9509	n	n	n	n	n	n	n	n
395	9559	n	n	n	n	n	n	n	n
395	9594	n	n	n	n	n	n	n	n
395	9818	n	n	n	n	n	n	n	n
395	9978	n	n	n	n	n	n	n	n
396	84	y	y	y	y	y	y	n	y
396	128	y	y	y	y	y	y	n	y
396	131	y	n	y	y	y	y	n	y
396	319	y	n	y	y	y	y	n	n
396	323	n	n	y	y	y	y	n	n
396	391	n	n	y	y	y	n	n	n
396	440	n	n	y	y	y	n	n	n
396	463	n	n	y	y	n	n	n	n
396	469	n	n	n	y	n	n	n	n
396	1175	n	n	n	y	n	n	n	n
396	1192	n	n	n	n	n	n	n	n
396	1263	n	n	n	n	n	n	n	n
396	1300	n	n	n	n	n	n	n	n
396	1406	n	n	n	n	n	n	n	n
396	1418	n	n	n	n	n	n	n	n
396	1622	n	n	n	n	n	n	n	n
396	1675	n	n	n	n	n	n	n	n
396	1728	n	n	n	n	n	n	n	n
396	1983	n	n	n	n	n	n	n	n
396	2138	n	n	n	n	n	n	n	n
396	2173	n	n	n	n	n	n	n	n
396	2203	n	n	n	n	n	n	n	n
396	2618	n	n	n	n	n	n	n	n
396	2683	n	n	n	n	n	n	n	n
396	2767	n	n	n	n	n	n	n	n
396	2839	n	n	n	n	n	n	n	n
396	2853	n	n	n	n	n	n	n	n
396	2862	n	n	n	n	n	n	n	n
396	2882	n	n	n	n	n	n	n	n
396	2883	n	n	n	n	n	n	n	n
396	3089	n	n	n	n	n	n	n	n
396	3167	n	n	n	n	n	n	n	n
396	3168	n	n	n	n	n	n	n	n
396	3292	n	n	n	n	n	n	n	n
396	3298	n	n	n	n	n	n	n	n
396	3391	n	n	n	n	n	n	n	n
396	3397	n	n	n	n	n	n	n	n
396	3528	n	n	n	n	n	n	n	n
396	3553	n	n	n	n	n	n	n	n
396	3656	n	n	n	n	n	n	n	n
396	3816	n	n	n	n	n	n	n	n
396	4151	n	n	n	n	n	n	n	n
396	4196	n	n	n	n	n	n	n	n
396	4229	n	n	n	n	n	n	n	n
396	4349	n	n	n	n	n	n	n	n
396	4404	n	n	n	n	n	n	n	n
396	4486	n	n	n	n	n	n	n	n
396	4559	n	n	n	n	n	n	n	n
396	4609	n	n	n	n	n	n	n	n
396	4641	n	n	n	n	n	n	n	n
396	4665	n	n	n	n	n	n	n	n
396	4977	n	n	n	n	n	n	n	n
396	5087	n	n	n	n	n	n	n	n
396	5226	n	n	n	n	n	n	n	n
396	5238	n	n	n	n	n	n	n	n
396	5337	n	n	n	n	n	n	n	n
396	5387	n	n	n	n	n	n	n	n
396	5388	n	n	n	n	n	n	n	n
396	5437	n	n	n	n	n	n	n	n
396	5465	n	n	n	n	n	n	n	n
396	5598	n	n	n	n	n	n	n	n
396	5670	n	n	n	n	n	n	n	n
396	5739	n	n	n	n	n	n	n	n
396	5816	n	n	n	n	n	n	n	n
396	5831	n	n	n	n	n	n	n	n
396	5868	n	n	n	n	n	n	n	n
396	5975	n	n	n	n	n	n	n	n
396	6334	n	n	n	n	n	n	n	n
396	6432	n	n	n	n	n	n	n	n
396	6493	n	n	n	n	n	n	n	n
396	6554	n	n	n	n	n	n	n	n
396	6655	n	n	n	n	n	n	n	n
396	6693	n	n	n	n	n	n	n	n
396	6799	n	n	n	n	n	n	n	n
396	6800	n	n	n	n	n	n	n	n
396	7092	n	n	n	n	n	n	n	n
396	7166	n	n	n	n	n	n	n	n
396	7247	n	n	n	n	n	n	n	n
396	7318	n	n	n	n	n	n	n	n
396	7374	n	n	n	n	n	n	n	n
396	7593	n	n	n	n	n	n	n	n
396	7595	n	n	n	n	n	n	n	n
396	7805	n	n	n	n	n	n	n	n
396	7819	n	n	n	n	n	n	n	n
396	7858	n	n	n	n	n	n	n	n
396	7899	n	n	n	n	n	n	n	n
396	8015	n	n	n	n	n	n	n	n
396	8061	n	n	n	n	n	n	n	n
396	8106	n	n	n	n	n	n	n	n
396	8277	n	n	n	n	n	n	n	n
396	8349	n	n	n	n	n	n	n	n
396	8381	n	n	n	n	n	n	n	n
396	8440	n	n	n	n	n	n	n	n
396	8479	n	n	n	n	n	n	n	n
396	8583	n	n	n	n	n	n	n	n
396	8623	n	n	n	n	n	n	n	n
396	8765	n	n	n	n	n	n	n	n
396	8870	n	n	n	n	n	n	n	n
396	8921	n	n	n	n	n	n	n	n
396	8976	n	n	n	n	n	n	n	n
396	9066	n	n	n	n	n	n	n	n
396	9315	n	n	n	n	n	n	n	n
396	9452	n	n	n	n	n	n	n	n
396	9511	n	n	n	n	n	n	n	n
396	9540	n	n	n	n	n	n	n	n
396	9552	n	n	n	n	n	n	n	n
396	9592	n	n	n	n	n	n	n	n
396	9619	n	n	n	n	n	n	n	n
396	9663	n	n	n	n	n	n	n	n
396	9774	n	n	n	n	n	n	n	n
396	9788	n	n	n	n	n	n	n	n
396	9875	n	n	n	n	n	n	n	n
396	9978	n	n	n	n	n	n	n	n
397	23	n	y	n	n	y	n	y	n
397	37	n	n	n	n	n	n	y	n
397	80	n	n	n	n	n	n	y	n
397	149	n	n	n	n	n	n	y	n
397	391	n	n	n	n	n	n	y	n
397	581	n	n	n	n	n	n	y	n
397	592	n	n	n	n	n	n	y	n
397	617	n	n	n	n	n	n	y	n
397	648	n	n	n	n	n	n	y	n
397	720	n	n	n	n	n	n	n	n
397	767	n	n	n	n	n	n	n	n
397	859	n	n	n	n	n	n	n	n
397	1000	n	n	n	n	n	n	n	n
397	1102	n	n	n	n	n	n	n	n
397	1109	n	n	n	n	n	n	n	n
397	1130	n	n	n	n	n	n	n	n
397	1195	n	n	n	n	n	n	n	n
397	1250	n	n	n	n	n	n	n	n
397	1299	n	n	n	n	n	n	n	n
397	1342	n	n	n	n	n	n	n	n
397	1348	n	n	n	n	n	n	n	n
397	1372	n	n	n	n	n	n	n	n
397	1429	n	n	n	n	n	n	n	n
397	1471	n	n	n	n	n	n	n	n
397	1476	n	n	n	n	n	n	n	n
397	1541	n	n	n	n	n	n	n	n
397	1721	n	n	n	n	n	n	n	n
397	1886	n	n	n	n	n	n	n	n
397	1991	n	n	n	n	n	n	n	n
397	1996	n	n	n	n	n	n	n	n
397	2019	n	n	n	n	n	n	n	n
397	2057	n	n	n	n	n	n	n	n
397	2221	n	n	n	n	n	n	n	n
397	2530	n	n	n	n	n	n	n	n
397	2684	n	n	n	n	n	n	n	n
397	2719	n	n	n	n	n	n	n	n
397	2758	n	n	n	n	n	n	n	n
397	2807	n	n	n	n	n	n	n	n
397	2912	n	n	n	n	n	n	n	n
397	2971	n	n	n	n	n	n	n	n
397	3005	n	n	n	n	n	n	n	n
397	3225	n	n	n	n	n	n	n	n
397	3336	n	n	n	n	n	n	n	n
397	3448	n	n	n	n	n	n	n	n
397	3473	n	n	n	n	n	n	n	n
397	3526	n	n	n	n	n	n	n	n
397	3735	n	n	n	n	n	n	n	n
397	3840	n	n	n	n	n	n	n	n
397	3849	n	n	n	n	n	n	n	n
397	3855	n	n	n	n	n	n	n	n
397	3917	n	n	n	n	n	n	n	n
397	3953	n	n	n	n	n	n	n	n
397	4105	n	n	n	n	n	n	n	n
397	4116	n	n	n	n	n	n	n	n
397	4156	n	n	n	n	n	n	n	n
397	4199	n	n	n	n	n	n	n	n
397	4212	n	n	n	n	n	n	n	n
397	4242	n	n	n	n	n	n	n	n
397	4318	n	n	n	n	n	n	n	n
397	4388	n	n	n	n	n	n	n	n
397	4514	n	n	n	n	n	n	n	n
397	4644	n	n	n	n	n	n	n	n
397	4787	n	n	n	n	n	n	n	n
397	4959	n	n	n	n	n	n	n	n
397	5191	n	n	n	n	n	n	n	n
397	5228	n	n	n	n	n	n	n	n
397	5240	n	n	n	n	n	n	n	n
397	5425	n	n	n	n	n	n	n	n
397	5510	n	n	n	n	n	n	n	n
397	5647	n	n	n	n	n	n	n	n
397	5705	n	n	n	n	n	n	n	n
397	5752	n	n	n	n	n	n	n	n
397	5838	n	n	n	n	n	n	n	n
397	5991	n	n	n	n	n	n	n	n
397	6051	n	n	n	n	n	n	n	n
397	6135	n	n	n	n	n	n	n	n
397	6139	n	n	n	n	n	n	n	n
397	6154	n	n	n	n	n	n	n	n
397	6293	n	n	n	n	n	n	n	n
397	6358	n	n	n	n	n	n	n	n
397	6403	n	n	n	n	n	n	n	n
397	6431	n	n	n	n	n	n	n	n
397	6432	n	n	n	n	n	n	n	n
397	6483	n	n	n	n	n	n	n	n
397	6489	n	n	n	n	n	n	n	n
397	6499	n	n	n	n	n	n	n	n
397	6645	n	n	n	n	n	n	n	n
397	6685	n	n	n	n	n	n	n	n
397	6703	n	n	n	n	n	n	n	n
397	6787	n	n	n	n	n	n	n	n
397	7034	n	n	n	n	n	n	n	n
397	7093	n	n	n	n	n	n	n	n
397	7193	n	n	n	n	n	n	n	n
397	7263	n	n	n	n	n	n	n	n
397	7379	n	n	n	n	n	n	n	n
397	7673	n	n	n	n	n	n	n	n
397	7822	n	n	n	n	n	n	n	n
397	8042	n	n	n	n	n	n	n	n
397	8080	n	n	n	n	n	n	n	n
397	8176	n	n	n	n	n	n	n	n
397	8271	n	n	n	n	n	n	n	n
397	8306	n	n	n	n	n	n	n	n
397	8363	n	n	n	n	n	n	n	n
397	8515	n	n	n	n	n	n	n	n
397	8530	n	n	n	n	n	n	n	n
397	8552	n	n	n	n	n	n	n	n
397	8597	n	n	n	n	n	n	n	n
397	8710	n	n	n	n	n	n	n	n
397	8774	n	n	n	n	n	n	n	n
397	8991	n	n	n	n	n	n	n	n
397	9016	n	n	n	n	n	n	n	n
397	9065	n	n	n	n	n	n	n	n
397	9090	n	n	n	n	n	n	n	n
397	9102	n	n	n	n	n	n	n	n
397	9141	n	n	n	n	n	n	n	n
397	9145	n	n	n	n	n	n	n	n
397	9252	n	n	n	n	n	n	n	n
397	9543	n	n	n	n	n	n	n	n
397	9625	n	n	n	n	n	n	n	n
397	9743	n	n	n	n	n	n	n	n
397	9838	n	n	n	n	n	n	n	n
397	9862	n	n	n	n	n	n	n	n
398	326	y	n	n	n	y	y	y	y
398	342	y	n	n	n	y	y	n	y
398	532	y	n	n	n	n	y	n	y
398	534	y	n	n	n	n	y	n	y
398	617	y	n	n	n	n	y	n	y
398	621	y	n	n	n	n	y	n	y
398	869	y	n	n	n	n	y	n	y
398	1169	n	n	n	n	n	y	n	y
398	1385	n	n	n	n	n	y	n	y
398	1417	n	n	n	n	n	y	n	y
398	1497	n	n	n	n	n	y	n	y
398	1657	n	n	n	n	n	y	n	y
398	1756	n	n	n	n	n	y	n	n
398	1905	n	n	n	n	n	y	n	n
398	1911	n	n	n	n	n	y	n	n
398	2042	n	n	n	n	n	y	n	n
398	2098	n	n	n	n	n	y	n	n
398	2101	n	n	n	n	n	y	n	n
398	2136	n	n	n	n	n	y	n	n
398	2470	n	n	n	n	n	y	n	n
398	2677	n	n	n	n	n	y	n	n
398	2835	n	n	n	n	n	n	n	n
398	2913	n	n	n	n	n	n	n	n
398	2966	n	n	n	n	n	n	n	n
398	3034	n	n	n	n	n	n	n	n
398	3130	n	n	n	n	n	n	n	n
398	3133	n	n	n	n	n	n	n	n
398	3168	n	n	n	n	n	n	n	n
398	3224	n	n	n	n	n	n	n	n
398	3273	n	n	n	n	n	n	n	n
398	3288	n	n	n	n	n	n	n	n
398	3685	n	n	n	n	n	n	n	n
398	3839	n	n	n	n	n	n	n	n
398	3903	n	n	n	n	n	n	n	n
398	3912	n	n	n	n	n	n	n	n
398	4052	n	n	n	n	n	n	n	n
398	4094	n	n	n	n	n	n	n	n
398	4120	n	n	n	n	n	n	n	n
398	4139	n	n	n	n	n	n	n	n
398	4217	n	n	n	n	n	n	n	n
398	4277	n	n	n	n	n	n	n	n
398	4296	n	n	n	n	n	n	n	n
398	4421	n	n	n	n	n	n	n	n
398	4600	n	n	n	n	n	n	n	n
398	4675	n	n	n	n	n	n	n	n
398	4767	n	n	n	n	n	n	n	n
398	4861	n	n	n	n	n	n	n	n
398	4892	n	n	n	n	n	n	n	n
398	4909	n	n	n	n	n	n	n	n
398	5140	n	n	n	n	n	n	n	n
398	5310	n	n	n	n	n	n	n	n
398	5500	n	n	n	n	n	n	n	n
