UID	EID	site	longitude	latitude	altitude	time_zone	daylight_saving	water_vapor	light_pollution(m/sas)
469	1682	Large Millimeter Telescope	46.472060518348506	53.0064714649921	1856.2491984013175	UTC+3	n	0.11626414810772755	19.49384309798721
469	1078	Yangbajing International Cosmic Ray Observatory	36.67616313823007	50.716651997577344	4398.864360314723	UTC+2	n	2.93450519481938	24.467573324839982
469	1346	Mount Graham International Observatory	144.7811933066272	75.1971449118751	1658.7801887322953	UTC+9	n	8.217535349764844	21.009899320750502
470	1780	Barcroft Observatory	-138.56527940115234	-34.24817812641771	5104.438014715218	UTC-9	n	1.0872337228776274	18.35346058639302
470	1490	Mauna Kea Observatory	-140.33987451994477	-53.96435007288142	1273.6434190509274	UTC-9	n	3.8308743995350714	23.90079708627388
470	117	Mauna Loa Observatory	128.21357896056486	-56.63280065003066	5156.401942571534	UTC+8	n	4.045474978580792	22.29063659365591
471	194	Large Millimeter Telescope	-68.7528524165751	-23.8348758019227	4974.264780593906	UTC-4	n	7.944589725414032	17.836064644861555
471	1901	Large Millimeter Telescope	-95.9503512701892	-7.07910038949646	2392.116971495659	UTC-6	n	3.2945656070163243	22.05773641593072
472	860	Llano de Chajnantor Observatory	-88.18194406091276	-63.81282911428592	4135.726840926119	UTC-5	n	1.814478886465295	23.993952828034505
472	647	Peak Terskol Observatory	-158.61751835073147	36.144985862812284	168.9453302698125	UTC-10	n	8.687146695114548	23.57388533729001
474	786	Chacaltaya Astrophysical Observatory	91.67560313693086	0.6362134443773186	3391.1735669591712	UTC+6	n	5.132295442180049	19.173324251100077
474	1924	Mauna Loa Observatory	62.12977447201331	-36.90127465161609	1046.4071028150806	UTC+4	y	3.881826023864989	21.173515641502718
474	538	Peak Terskol Observatory	49.287796702536106	63.216946842997096	4522.210767743811	UTC+3	n	7.846074495544792	23.937345338708354
475	351	High Altitude Water Cherenkov Gamma-Ray Observatory	-37.51110164976606	-10.561659553048925	4478.452819265462	UTC-2	n	5.7651426051781565	20.93840011214774
475	434	Large Millimeter Telescope	50.28295621487783	-51.680253316227606	3181.722193787495	UTC+3	n	5.49398813259753	16.198579157154242
476	1437	Indian Astronomical Observatory	163.31469892571482	-18.35387787117618	1798.4153292176363	UTC+10	n	0.7486578815774503	21.274699229605428
476	125	Yangbajing International Cosmic Ray Observatory	-84.57826644936807	48.80214866450854	2671.7422473985057	UTC-5	n	5.358232187501827	21.899247959565166
476	1511	Chacaltaya Astrophysical Observatory	-70.41202210452488	-13.269475716741896	4888.590630350641	UTC-4	n	7.15052981947609	22.74263654682296
476	343	University of Tokyo Atacama Observatory	113.25434316642004	78.06896302826439	1140.1907747577718	UTC+7	n	1.6053204239292784	17.058699094166073
477	185	Gornergrat Observatory	-100.60699595328043	-37.0594956278739	3775.877984067617	UTC-6	n	0.8432574643316615	18.987027032934392
477	1795	Llano de Chajnantor Observatory	-130.0249769045813	-67.30591882849879	1191.1150297530812	UTC-8	n	0.7770677415917182	23.867403290256487
478	115	Llano de Chajnantor Observatory	19.08976364342033	-56.68294693528276	869.4634766034958	UTC+1	n	1.400968824738413	15.871990013582499
478	1894	Barcroft Observatory	101.97353516164247	8.756373936793723	781.9967764336449	UTC+6	n	2.4724476335131853	21.380738399408948
478	302	Barcroft Observatory	-6.206605872723997	-0.3839533434150724	2774.2087837941663	UTC+0	n	6.722468195249414	18.427087573155898
479	913	Gornergrat Observatory	110.75679166883788	1.5727504941130803	3291.7436053258675	UTC+7	n	8.812985559800351	24.473855789058646
479	769	Haleakala Observatory	127.10425829024172	65.99407579279661	3199.181105107269	UTC+8	n	2.1037252507558604	20.74431558588438
480	1032	Large Millimeter Telescope	-97.09553853849079	-25.40043357460096	3565.07611935689	UTC-6	n	2.7250792378496684	24.649564028937462
480	1512	Peak Terskol Observatory	22.11298456840086	79.57521952892277	4524.645909792052	UTC+1	n	9.299229168664175	16.065705666964632
480	1421	Magdalena Ridge Observatory	-148.70501450767276	-35.462357726051785	382.6013513329287	UTC-9	n	1.4390887440744593	19.094903150849248
481	1948	Peak Terskol Observatory	-59.96629645910531	-5.218556294622914	1992.0313610779197	UTC-3	n	5.3103130203314945	15.723341885805171
482	199	Sphinx Observatory	-81.74259859549663	-28.628635539688247	4370.614724765902	UTC-5	n	5.285034975201338	19.032645261497848
482	1180	Iranian National Observatory	62.90720155352153	62.16381554114407	1431.5855390123616	UTC+4	n	6.8025626150612695	15.20343229626326
483	651	Large Latin American Millimeter Array	-160.91079230291902	-12.504444064205996	4523.789458488236	UTC-10	n	6.163290087213973	18.755745687878512
484	855	Barcroft Observatory	166.47348919199968	55.39694585278943	1393.9082120496764	UTC+11	n	9.2941638610566	15.620839465545812
485	172	Shiquanhe Observatory 	-51.088112936668864	-42.626795534346826	2832.3204210774907	UTC-3	n	5.6757819874795326	21.49379652510449
485	955	Llano de Chajnantor Observatory	-106.39709409032773	-65.8480993538544	2752.0589556526984	UTC-7	n	3.41011666315626	17.9724668585953
485	554	Sphinx Observatory	54.916556526810005	71.95419649902415	2369.780883130666	UTC+3	n	0.2522761011179309	20.898897174189084
486	1818	Meyer-Womble Observatory	132.3365623307379	10.011097204477636	833.7277244520157	UTC+8	n	5.36239725486742	22.317139726864394
487	472	Gornergrat Observatory	-63.624881742076305	65.3664738537474	4105.078947382426	UTC-4	n	4.168860412352156	21.96238011286852
488	432	Meyer-Womble Observatory	-92.82770085301249	3.2132516611865465	1753.5801178309507	UTC-6	n	6.081474771305682	21.974153927394628
488	1554	Peak Terskol Observatory	-176.21513262905444	27.15537336344829	106.8491219703462	UTC-11	n	2.530289142377522	20.134440244423534
488	1268	Indian Astronomical Observatory	-7.132937402874831	28.564550240860754	4267.98749593555	UTC+0	n	3.868037493412938	16.396367287047752
489	735	Very Long Baseline Array	-91.69234911370623	-41.34078504150777	731.3635819514806	UTC-6	n	3.0299834066588582	15.755918808447328
489	224	Very Long Baseline Array	155.65308678823772	75.98432643481627	5005.753618161012	UTC+10	n	3.8066192094545888	24.1047957371105
489	1225	Gornergrat Observatory	171.72615478180228	-33.9116326019456	3326.325458171517	UTC+11	y	5.872507580773054	22.401300191544586
490	1732	Mount Graham International Observatory	-7.004764245909882	-32.29713470540545	2317.489651701413	UTC+0	n	6.642877452889437	21.197506311719263
491	1281	Haleakala Observatory	-160.33398702816626	33.9337072961213	3365.6004270109083	UTC-10	n	1.6061252175894636	22.830059059768075
491	706	Iranian National Observatory	-94.63762195128687	38.96124539702888	4582.576605085946	UTC-6	n	0.0604458360278537	22.12951090670113
491	1018	James Ax Observatory	-106.53004939299964	-0.4239823229222708	4022.817451567563	UTC-7	n	2.6271407489392016	15.31528126251534
492	1600	Barcroft Observatory	62.275830749298144	24.962644268020878	5009.385056572222	UTC+4	n	4.271646828784262	23.50967640021869
492	963	University of Tokyo Atacama Observatory	-56.458085647165404	32.777818736266234	4542.092476204436	UTC-3	n	2.7841674664605027	24.25856846233017
493	920	Very Long Baseline Array	67.24784253119208	-79.6379180385901	2041.7471981166384	UTC+4	n	1.2065816440286448	22.257267199334386
493	939	University of Tokyo Atacama Observatory	31.067867210165076	-53.55455807156984	5184.9059948257	UTC+2	n	8.205776248911071	24.788293881691427
494	1949	Mount Graham International Observatory	-133.271259915142	55.03965818251299	681.4083408995515	UTC-8	n	6.059236072664644	20.00259812262589
494	1429	Receiver Lab Telescope	-80.14177427206691	-36.531512958200736	4362.498560764509	UTC-5	n	2.960966181781396	19.394806989448103
494	201	Mauna Kea Observatory	160.52731456959168	-51.474541448364384	999.0192894857216	UTC+10	n	7.045705162215096	18.49984838267689
495	1217	Atacama Cosmology Telescope	125.50913730721425	21.189495900628486	4108.426683193406	UTC+8	n	3.308592180636405	20.080714056269787
495	1910	Plateau Observatory	168.41247118384297	-26.086017780085683	342.20509067248133	UTC+11	n	2.307933045913237	20.810500476442854
496	981	Shiquanhe Observatory 	114.39573418323045	17.08811432837102	918.6921053801468	UTC+7	n	9.050157140205568	24.64168032071625
496	470	High Altitude Water Cherenkov Gamma-Ray Observatory	53.872293239603	-56.97156685641297	2313.0518766693644	UTC+3	n	3.0029752098208813	16.506447216017936
498	761	Chacaltaya Astrophysical Observatory	-124.18177233815737	-16.360602183062838	1271.4306900018198	UTC-8	n	8.883096339129823	22.627001740995677
498	569	Llano de Chajnantor Observatory	-90.64699821097484	-31.685230458786933	1569.2764714073803	UTC-6	n	9.208856596004225	16.795842944862244
498	1958	Peak Terskol Observatory	67.3281385686318	-67.25782172177554	584.5548283458687	UTC+4	n	7.403707060781556	18.850063327313308
499	389	Llano de Chajnantor Observatory	120.28991967020966	-5.051056431340285	637.8430998766746	UTC+8	y	9.366301125614145	19.480825156572962
500	1326	Haleakala Observatory	86.45696939072769	-52.75083546279048	2032.8303795228305	UTC+5	n	4.502977274124623	24.0043560005595
501	252	Concordia Station	85.15763263092828	-76.39161472903328	2195.327412440235	UTC+5	n	1.97668793544472	16.309026737300794
503	1895	Shiquanhe Observatory 	-16.613115165593168	3.89404245834406	3869.827101881128	UTC-1	n	2.3570015527695034	16.32238783950328
503	1084	University of Tokyo Atacama Observatory	132.17890419200666	6.709194193993382	3727.6573756423572	UTC+8	n	4.473825710033456	19.832346683770886
504	1158	Haleakala Observatory	13.316094365090976	-3.760614936009091	4195.871096019362	UTC+0	n	7.391372292338184	16.577337764748773
504	682	Chacaltaya Astrophysical Observatory	-151.93184092575717	5.745461270770277	2193.7938729919047	UTC-10	n	3.1960284675657795	23.918449594064697
504	301	Chacaltaya Astrophysical Observatory	-57.899396393208754	38.63705784726149	1710.881217995438	UTC-3	n	7.887835209462959	19.185208463214924
504	1432	Iranian National Observatory	105.6875655219202	76.94551118997046	1522.2667268132996	UTC+7	y	4.958020331831615	18.341732770874398
504	849	Mount Graham International Observatory	-178.52322438665138	31.466462842169218	3407.1496341063084	UTC-11	y	4.568425496430404	18.370774405471614
505	1194	Llano de Chajnantor Observatory	177.3809267609444	28.419997978980433	1707.036141617974	UTC+11	y	8.290837563468926	24.212913744852766
505	667	James Ax Observatory	171.24610115826098	-42.15568157901848	4836.732151902007	UTC+11	n	1.977882102671864	24.11744198071697
506	1118	Receiver Lab Telescope	18.31232153525445	38.44880592309781	3548.6032775046533	UTC+1	n	7.510129165792803	20.868685906751338
507	1790	Plateau Observatory	143.24843174657263	46.91725362284508	2001.0756600638776	UTC+9	n	0.4139585186546935	16.216439270759956
507	1458	Sphinx Observatory	-7.070980873594976	-65.98545835962017	264.4141327358503	UTC+0	n	1.2874320899100056	18.905624016241298
508	1664	Indian Astronomical Observatory	24.286796608363943	-11.97319947323993	1726.9463772050135	UTC+1	n	5.982269011916788	19.808166579829628
508	1390	Llano del Hato National Astronomical Observatory	-119.89526686294971	-17.340764377304737	764.7775611116963	UTC-7	n	8.50607974963769	18.57635667695017
508	1935	Meyer-Womble Observatory	-129.54213934937212	-0.12532496938803206	1237.176083391084	UTC-8	n	8.168338162410537	16.19243902719512
509	1908	Indian Astronomical Observatory	92.91154998254223	0.033102006261955814	184.11059326484775	UTC+6	n	3.990634904240294	21.463032311287567
510	1016	Barcroft Observatory	-16.212844647899004	54.9273623685637	218.3161350149586	UTC-1	n	5.886637655227659	24.829979681786433
510	378	Mauna Kea Observatory	-164.47241115757652	54.55332273680091	5111.017538443046	UTC-10	n	8.289895320423707	22.21390343085549
510	1301	Large Latin American Millimeter Array	2.639250553718142	28.745575511674488	523.3946842858636	UTC+0	n	2.594902384577895	24.69534909350018
511	749	Large Latin American Millimeter Array	-153.26011296389302	-2.7507908178289284	4423.551877314343	UTC-10	n	6.2736302777590405	18.253801968339037
512	511	Concordia Station	-20.833396425499615	-26.368683425958746	3693.1959686813625	UTC-1	n	8.543149053723525	20.52088217380171
512	614	James Ax Observatory	61.92134801241767	37.508754848868755	3756.439637812241	UTC+4	n	7.549614293261638	16.359111982929914
512	1679	Iranian National Observatory	-11.397289253962269	-66.48848694925292	321.0680781423988	UTC+0	n	4.1798741517980735	18.594445714928227
513	407	Llano del Hato National Astronomical Observatory	-79.55303880126255	41.53562153215486	1572.3630243438308	UTC-5	n	7.867048521830722	19.085952803566727
513	1509	Mauna Kea Observatory	-149.81891888816887	-51.55528121916667	4303.949641923795	UTC-9	n	8.362855617527531	21.124713042901433
513	1705	Gornergrat Observatory	19.1096451256486	-78.25994804354517	5043.00862807849	UTC+1	n	3.4838442149716995	15.440789642231447
515	1305	Chacaltaya Astrophysical Observatory	-96.3217016172949	22.06660794122834	2073.8778139995434	UTC-6	n	6.32551041731498	18.671031780515484
515	1714	University of Tokyo Atacama Observatory	-109.67650387243366	78.20327220345155	636.7441825571274	UTC-7	n	4.852846167698944	22.442713124996022
515	744	Very Long Baseline Array	-96.02727913325529	-8.981561832147944	373.28316204444593	UTC-6	n	9.144413758440304	21.928188551590953
516	991	Atacama Cosmology Telescope	68.87454858624616	-0.04770215452813886	1509.8828332649553	UTC+4	n	7.901967017801822	21.72469479879938
516	464	Barcroft Observatory	113.68350784375386	-42.4697474052768	63.40506976744265	UTC+7	n	6.586628747987487	24.572794268992013
516	216	Receiver Lab Telescope	-52.386147806258926	-56.954539544733315	1104.2679904888448	UTC-3	n	1.849225163968348	18.30644609407253
517	411	European Extremely Large Telescope	87.68307539657394	75.52185535607016	2648.999737372447	UTC+5	n	9.152526442746996	17.87977955526298
518	936	Peak Terskol Observatory	164.07893441010108	-76.50238234024931	385.06331064605536	UTC+10	y	7.719126023690016	19.231326031422288
519	1426	Very Long Baseline Array	-97.38498463427895	78.21545979558633	521.3662385861659	UTC-6	n	3.2906238511999417	23.547447237044093
519	1787	Yangbajing International Cosmic Ray Observatory	43.96266752771325	54.54219023824271	3842.3676970193947	UTC+2	n	5.09341184119108	22.315220475642505
520	508	Indian Astronomical Observatory	1.4290221903357292	-10.29992511028469	4150.685058226996	UTC+0	y	1.8977481657530304	16.41455985618587
521	641	Llano del Hato National Astronomical Observatory	-56.02746407443218	-64.32441289777466	3902.012429001517	UTC-3	n	3.1643528223953474	17.002521886737522
521	1212	Receiver Lab Telescope	-129.52561143532876	32.59819388964078	4718.011164678869	UTC-8	n	1.3823629698559892	21.675186420976537
521	1162	Notre Dame University-Louaiz Observatory	168.1192260083819	31.647717194285434	906.994018292252	UTC+11	n	2.121730778259263	18.44305707250612
521	1104	Chacaltaya Astrophysical Observatory	33.6706520428759	-1.5658738504698275	2435.537347703233	UTC+2	n	2.9515444445532744	23.459051528403567
522	524	Large Millimeter Telescope	-44.824442653505656	-35.3836390549813	2762.7501775408955	UTC-2	n	5.439598183259263	19.521485852356815
522	851	European Extremely Large Telescope	-38.97206525245028	55.48729378686628	4130.368575554287	UTC-2	n	9.359648197585818	17.305368398326117
522	1773	Meyer-Womble Observatory	-97.1517071469963	33.52165510710981	414.75389222974786	UTC-6	n	5.210887770434587	16.735996131115527
523	1297	High Altitude Water Cherenkov Gamma-Ray Observatory	39.18457827804085	-14.784070840847152	4456.369124734399	UTC+2	n	1.2617502511767764	16.853806594960567
523	77	Gornergrat Observatory	-34.52288556548831	25.276850359757944	4308.732920591733	UTC-2	n	2.88605084135598	19.268277522591397
523	1055	Mount Graham International Observatory	112.55399649773985	67.45147082541303	4750.303513161437	UTC+7	n	9.447931755431679	20.4453429148776
523	1981	Notre Dame University-Louaiz Observatory	12.224340125556695	0.01655371635669667	4094.895470396142	UTC+0	y	5.513383029976443	15.806963304134516
524	1013	Meyer-Womble Observatory	-142.10690154206625	48.62749571475678	170.2621601517745	UTC-9	n	9.29478348402178	16.09547105902287
524	675	Llano de Chajnantor Observatory	-157.8034969999478	41.48753722816679	283.14341187618766	UTC-10	n	8.282778921320482	18.738964034443548
524	909	Yangbajing International Cosmic Ray Observatory	143.97369328585347	67.82646670072046	1704.8245428620153	UTC+9	n	7.835569012157391	17.378909626891314
524	395	Peak Terskol Observatory	-125.99617947905622	-51.18187151042676	2009.1321638224724	UTC-8	n	1.5934164692724695	20.837147087511184
524	1133	European Extremely Large Telescope	-3.993687686911045	23.55429291884312	8.358845686711456	UTC+0	n	2.309467474522517	23.473123886919986
525	771	Magdalena Ridge Observatory	50.81097621516983	-71.83195925897724	2446.3032661954753	UTC+3	n	4.718652450754616	22.656153917908675
526	555	Sphinx Observatory	122.48249750465315	76.01633000447555	669.2750477785003	UTC+8	n	8.284225827678384	23.192542333072208
526	532	Magdalena Ridge Observatory	-151.09390752040986	63.10901414548928	3556.4946906202777	UTC-10	y	8.582886543837686	21.876390463045592
526	1823	Magdalena Ridge Observatory	139.90522056574287	27.196604902752238	2413.652585869796	UTC+9	n	4.613594114119202	20.831297314572886
527	1034	Notre Dame University-Louaiz Observatory	170.11860524105566	-73.19495601941284	1087.9771984080703	UTC+11	n	0.0899588953621755	19.337054482657088
528	782	Gornergrat Observatory	-17.10210737144419	20.27339372437592	3329.7633085321727	UTC-1	y	9.638774377516695	21.927253708814764
528	414	Very Long Baseline Array	8.259725580618067	-47.63685857751872	4450.202411969389	UTC+0	n	0.3486928720663196	17.459125376762117
528	1080	Iranian National Observatory	129.9791981329741	64.98113278549658	1029.9675455934348	UTC+8	n	8.99595784966817	16.185308337094604
528	272	Concordia Station	39.250910765123784	19.423550049036482	1160.2897717553365	UTC+2	n	0.962389184391632	22.019112821128502
529	1666	Plateau Observatory	123.86040050785239	-22.66107991929297	1477.5450725985306	UTC+8	n	1.2523483157983262	16.17201804501836
529	1538	Llano del Hato National Astronomical Observatory	-93.09293946072776	-22.90777905168067	1352.0486007017696	UTC-6	n	7.524424597981093	24.580999258892888
530	1539	Chacaltaya Astrophysical Observatory	122.2572852980012	-1.0058912249096608	3337.090134174392	UTC+8	n	5.8758183264245964	20.129269198412718
531	1736	James Ax Observatory	19.833835386972282	57.6413718839533	2397.70632257536	UTC+1	n	3.8527010443759067	22.472905637366495
532	1028	Peak Terskol Observatory	37.69284384549261	49.187305685905706	4923.379194120336	UTC+2	n	1.1089680191452944	16.44793140264776
532	1906	European Extremely Large Telescope	-75.33136597578905	76.61893184507198	4822.732236846217	UTC-5	n	6.754412026465603	18.039789491616734
533	1579	Llano de Chajnantor Observatory	4.70170692795611	-3.3086069070680253	2077.9000165076527	UTC+0	n	7.271459184622865	24.805946336027407
535	1874	High Altitude Water Cherenkov Gamma-Ray Observatory	-0.7393957464699099	-31.837974317937153	3833.9552174418654	UTC+0	n	9.091087896262064	17.014759610711018
535	1491	Gornergrat Observatory	-41.636076817708975	-46.87987480143052	3688.962208608711	UTC-2	n	3.826769527063445	20.420202030904733
536	616	Atacama Cosmology Telescope	110.62346456363348	-29.62928048253595	3622.3063534920643	UTC+7	n	1.5686129231235582	23.1535944963239
536	898	Yangbajing International Cosmic Ray Observatory	41.84760534054095	-77.49123585222921	3687.1947011798793	UTC+2	n	7.733545629168974	20.095728125142934
537	1037	Large Latin American Millimeter Array	133.6658086335715	-61.54509760259037	1640.2639742470392	UTC+8	n	4.937312483028451	23.595040050040488
538	1389	Large Millimeter Telescope	-20.087358200565266	25.212363583103407	3977.548587134321	UTC-1	n	2.393660815065608	16.602779404161254
538	112	Very Long Baseline Array	58.452821334205574	-6.838100032943956	4036.5788495014203	UTC+3	n	7.143614970111952	16.992147170696054
538	348	Llano de Chajnantor Observatory	38.535683661822326	10.313315087536694	2861.4306142606824	UTC+2	y	3.2366368174679017	22.82352223341985
539	1434	Indian Astronomical Observatory	100.15141357098787	-17.258638338449884	3782.203392266309	UTC+6	n	3.1136703436681854	21.983597006723276
539	1860	High Altitude Water Cherenkov Gamma-Ray Observatory	87.67601535798191	-37.19128153833434	3007.532944391505	UTC+5	n	4.368024957299514	15.98192890064263
540	1156	Large Millimeter Telescope	72.8633172908228	34.948028668325556	3634.2177890232783	UTC+4	n	5.217389478885048	22.499556200122207
541	868	European Extremely Large Telescope	-126.49787468393593	-58.90040537395624	1591.5900011469214	UTC-8	n	6.535786221658283	18.47076763882157
541	1840	Concordia Station	-130.48838402501994	60.563595696755364	915.4226024911324	UTC-8	n	0.7017612615181701	22.321698322249045
542	307	Yangbajing International Cosmic Ray Observatory	-39.146986601517774	69.43818213163411	3254.520416732341	UTC-2	n	4.141365059627693	15.15884261211854
542	1404	Concordia Station	-61.03155593026226	-24.04184447595705	4903.26656511586	UTC-4	y	7.307462009725746	18.07565515085343
543	1915	University of Tokyo Atacama Observatory	-129.97362852321206	-44.148631967415675	1126.4894834538804	UTC-8	n	6.990829741720344	23.97808276804816
543	506	Magdalena Ridge Observatory	-173.0536328663137	-72.08644492221205	763.4986291741313	UTC-11	n	3.3944359961436814	20.601342015470642
543	750	Receiver Lab Telescope	102.10820039026123	72.29747308011108	3668.0057185749574	UTC+6	n	1.118122832768218	16.328167674355242
544	362	Yangbajing International Cosmic Ray Observatory	-167.80401205183955	-41.457019532938624	1868.0166228205446	UTC-11	n	1.9842339889268894	18.430266355530232
545	1767	Barcroft Observatory	39.1904582444711	74.48706845854429	3018.1671722111855	UTC+2	n	2.561227510512502	15.967655807281465
545	1420	University of Tokyo Atacama Observatory	31.868890262480306	-30.96233236589077	763.5767350964212	UTC+2	n	9.32229865455269	17.485222825634423
545	38	Mauna Kea Observatory	-69.129422589998	-37.041867491320964	1553.5151498682606	UTC-4	n	8.262487404751674	18.684225702053602
546	917	Sphinx Observatory	-13.298750644866258	36.2214255608849	1384.8817623285101	UTC+0	n	2.1282097626601937	24.31345353013906
546	456	Barcroft Observatory	124.00063845793493	-43.622461844432195	2697.082044477883	UTC+8	n	8.30630391360322	18.653656184498555
548	1081	Peak Terskol Observatory	75.15331176662609	-63.64919372431344	2298.119278085954	UTC+5	n	7.8815693353012914	23.996471619233123
548	680	Mauna Kea Observatory	-135.58597335843234	17.61006637986418	3343.7127325732813	UTC-9	n	0.4715934875911576	21.690245170512377
548	1887	High Altitude Water Cherenkov Gamma-Ray Observatory	-113.52524894841532	55.965639509309035	1385.4103931538293	UTC-7	n	8.872012327140707	19.03868225141203
549	1980	Gornergrat Observatory	-0.03256101311322368	21.344393865084452	2869.515318583484	UTC+0	n	7.46442572350639	16.332756926485363
549	999	Chacaltaya Astrophysical Observatory	-58.37925472673611	-2.4041082590178746	4511.1342076809915	UTC-3	n	0.5653713721106224	19.885698398230964
550	1617	Indian Astronomical Observatory	150.74418432160851	22.335258360957237	3960.159391327507	UTC+10	n	2.0602480202608016	17.08584450704572
550	809	Llano de Chajnantor Observatory	113.06669964461081	20.38106094108223	1853.2266546719416	UTC+7	n	0.2026673450202643	17.790176850661272
551	1975	Mount Graham International Observatory	-25.028359914428396	63.19621160204528	1896.7790371837618	UTC-1	n	9.206802017931428	24.773562500823655
551	70	Indian Astronomical Observatory	114.20553774279057	-54.14694368649183	134.2931328731313	UTC+7	n	9.672590923129242	24.18982467846573
551	1199	Llano de Chajnantor Observatory	-164.05873474720698	-46.734810934368106	300.54220690361376	UTC-10	n	1.582229716264102	21.09721747183397
552	1774	High Altitude Water Cherenkov Gamma-Ray Observatory	-78.3446628363488	71.15667935891088	3199.3233220723405	UTC-5	n	0.12664734691157364	16.837664700695278
552	900	Plateau Observatory	-92.74558894125109	32.05691993259731	2470.4342449792052	UTC-6	n	8.040020212440481	20.471766473205413
552	1456	Atacama Cosmology Telescope	146.36610915824699	-47.51541195738132	47.495899151651685	UTC+9	n	6.465973699760326	15.130861522824494
553	467	Chacaltaya Astrophysical Observatory	-27.13783377640368	-58.38506665158314	3192.824727237477	UTC-1	n	2.383178345443453	22.24835237785525
555	1441	Llano del Hato National Astronomical Observatory	-11.477819924366345	-73.89256090915269	2131.245393362561	UTC+0	n	5.954864126145165	22.998927942554197
555	1195	Sphinx Observatory	-171.34408210061295	74.53707218185053	2746.770070062703	UTC-11	n	3.387074501403505	24.87673908038158
557	586	Yangbajing International Cosmic Ray Observatory	-165.09914545346118	-20.72985563833861	5194.793413092415	UTC-11	n	4.96026677892209	24.15373481031368
558	1383	European Extremely Large Telescope	143.89260572966626	-54.25802011431282	4771.84735117607	UTC+9	n	0.7126787835934589	17.125653480721837
558	751	Gornergrat Observatory	-142.45685621539172	-44.59575026920067	402.3387218196057	UTC-9	y	9.306523896319733	23.514084900969763
559	1939	James Ax Observatory	44.292196219310036	18.086390532820914	3837.4853059598354	UTC+2	n	8.632411904767723	16.667740206953475
559	209	Llano de Chajnantor Observatory	75.22934765856344	-51.130178915601476	1608.6435185221992	UTC+5	n	9.560981173264812	22.108638560379585
559	546	Chacaltaya Astrophysical Observatory	-10.630085366168345	-71.50267945804744	154.69259865984668	UTC+0	n	1.9748339962539585	16.110819811663767
560	287	Mauna Loa Observatory	82.85428151564167	42.08432757969882	697.6337217657974	UTC+5	n	6.952770944037378	20.57279071293468
560	1743	Haleakala Observatory	99.1408498685347	57.84699977337834	3202.7449679404845	UTC+6	n	0.7457251150171496	18.231951513058352
561	1411	Receiver Lab Telescope	22.49114114385748	44.77987726574421	1476.7146938088208	UTC+1	n	6.88657417812279	22.81375833240521
561	1922	Mauna Kea Observatory	97.42593427373276	78.30754499801162	2690.302110526949	UTC+6	n	5.830559852601034	18.435244921402713
562	1479	Mount Graham International Observatory	-0.4172369348522409	-10.143125516533814	3547.641215342087	UTC+0	n	4.315472655077669	22.183336272747244
562	1844	High Altitude Water Cherenkov Gamma-Ray Observatory	66.68669709541075	-6.193258864360986	2692.2697403142324	UTC+4	n	3.1999118368909274	22.140554440186587
562	1431	Llano del Hato National Astronomical Observatory	5.385719665061173	15.240850462798207	574.0328663277352	UTC+0	n	6.317959875056517	16.377715536246196
563	368	High Altitude Water Cherenkov Gamma-Ray Observatory	-62.829054610747086	-12.166203527465756	2015.3145508006642	UTC-4	n	7.21905592449588	24.498889667135334
564	813	Llano de Chajnantor Observatory	-4.619840248290301	-57.682940089712	4535.94452187232	UTC+0	n	8.400292445110164	18.826219336743172
565	1783	Sphinx Observatory	140.84210160956263	-19.919337234258805	4739.576162500573	UTC+9	n	4.45330351362365	22.55098428415752
566	1382	Iranian National Observatory	146.4938846278333	-11.067594503050186	2306.9787760913273	UTC+9	n	8.218569094895711	18.583802198531664
566	1334	Concordia Station	159.7859192488824	68.41331811148743	1345.1453498646076	UTC+10	n	6.300425290906648	21.389051886218667
566	621	Peak Terskol Observatory	70.01658325908517	70.94124169690755	4344.692003226715	UTC+4	n	1.9020943121961107	19.14056743084516
569	1047	Receiver Lab Telescope	125.06519552462669	27.027327167008394	3353.675292958412	UTC+8	n	5.739619601259558	15.488631937581484
570	1953	Peak Terskol Observatory	-104.15033263043352	-38.4437673053404	2828.1948881463372	UTC-6	y	6.17882251642158	22.66033870724593
570	1179	Very Long Baseline Array	163.74166608995125	-50.434319644158776	2027.1352794528773	UTC+10	n	5.153267627708068	23.981392843809797
570	1565	Gornergrat Observatory	-167.75193909832527	-76.1193056102993	3625.045729727331	UTC-11	n	1.0678861381511295	23.41234773345775
571	752	Barcroft Observatory	143.19386784593158	50.97884675728514	2344.830329988893	UTC+9	n	4.3516867254505485	23.178495443115228
572	1594	Gornergrat Observatory	8.026073513536602	76.87874606420745	1401.868156918866	UTC+0	n	3.6708779905158986	22.522304231147853
573	756	Llano de Chajnantor Observatory	-37.128336605751855	-35.69694639057063	4093.959806667808	UTC-2	y	9.424039879891149	24.09492805801979
574	420	University of Tokyo Atacama Observatory	70.43753091427081	51.17335988077701	3446.393997519365	UTC+4	n	1.0978344303405552	19.466439135822466
574	1278	Chacaltaya Astrophysical Observatory	-11.830973891757086	14.370003751946454	761.3766525721654	UTC+0	y	0.5952814158298048	15.267380361913489
575	805	High Altitude Water Cherenkov Gamma-Ray Observatory	28.15350329078774	-32.46521092086384	926.1861906177268	UTC+1	n	4.396952847248223	19.96058421432564
575	1459	Barcroft Observatory	1.9777479673732048	-18.951559559696452	1516.6027728082486	UTC+0	n	6.423163183081456	21.580713273922782
